,tokens,tags
88,"['星', '河', '领', '创', '天', '下', ' ', '(', '一', '期', '二', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O']"
89,"['网', '鱼', '网', '咖', '(', '龙', '华', '民', '乐', '店', ')', ' ', '(', '7', '8', '号', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-room', 'I-room', 'I-room', 'O']"
90,"['松', '仔', '园', '二', '区', '-', '5', '1', '号', '楼', ' ', '(', '四', '合', '居', '8', '楼', '8', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'O']"
91,"['锦', '绣', '江', '南', '(', '人', '民', '路', ')', ' ', '(', '一', '期', 'a', '1', '三', '单', '元', '5', '0', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'I-room', 'O']"
92,"['龙', '军', '花', '园', '-', '1', '1', '栋', ' ', '(', '1', '单', '元', '9', 'c', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'O']"
93,"['星', '河', 'w', 'o', 'r', 'l', 'd', '-', 'g', '座', ' ', '(', 'w', 'o', 'r', 'l', 'd', '-', 'g', '2', ' ', '6', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'O', 'O', 'B-level', 'I-level', 'O']"
94,"['碧', '湖', '玫', '瑰', '园', ' ', '(', '1', '2', '栋', '7', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
95,"['金', '方', '华', '电', '商', '产', '业', '园', '(', '雅', '园', '路', ')', '-', '6', '栋', ' ', '(', '金', '方', '华', '产', '业', '园', '6', '栋', '1', '楼', '（', '妙', '言', '妙', '语', '）', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
96,"['沙', '吓', '村', '二', '巷', '-', '5', '栋', ' ', '(', '1', '0', '2', '铺', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'I-room', 'O']"
97,"['德', '润', '荣', '君', '府', '(', '西', '门', ')', ' ', '(', '4', 'c', '座', '2', '0', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'O']"
98,"['星', '河', 'w', 'o', 'r', 'l', 'd', '1', '期', '-', 'a', '座', ' ', '(', '2', '5', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
99,"['卓', '越', '皇', '后', '道', ' ', '(', '别', '墅', '区', '1', '2', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'O']"
100,"['星', '河', '一', '期', '星', '河', ' ', '(', 'a', '座', '2', '4', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
101,"['星', '河', '银', '湖', '谷', '8', '栋', '1', '8', '0', '5']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room']"
102,"['星', '河', 'w', 'o', 'r', 'l', 'd', '-', 'f', '座', ' ', '(', '2', '6', '0', '1', '-', 'j', '1', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'I-room', 'I-room', 'I-room', 'O']"
103,"['星', '河', 'w', 'o', 'r', 'l', 'd', '·', '银', '湖', '谷', ' ', '(', '3', 'a', '2', '0', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
104,"['金', '方', '华', '南', '坑', '电', '商', '科', '技', '园', ' ', '(', '三', '楼', '3', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O', 'B-room', 'O']"
105,"['君', '恒', '·', '愉', '酒', '店', '式', '服', '务', '公', '寓', '(', '润', '达', '圆', '庭', '店', ')', ' ', '(', '7', 'd', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'O']"
106,"['皇', '嘉', '商', '务', '中', '心', ' ', '(', 'a', '栋', '4', '0', '9', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
107,"['龙', '光', '·', '玖', '钻', '4', 'd', ' ', '(', '1', '6', '3', '3', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
108,"['大', '润', '发', '(', '民', '治', '店', ')', ' ', '(', '1', '0', '楼', '1', '0', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'I-level', 'B-room', 'I-room', 'I-room', 'I-room', 'O']"
109,"['万', '象', '天', '成', '-', '1', '1', '栋', ' ', '(', '1', '5', '0', '9', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
110,"['淘', '金', '地', '大', '厦', 'b', '座', ' ', '(', '8', '0', '9', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
111,"['五', '和', '地', '铁', '站', '-', 'c', '1', '口', ' ', '(', '龙', '岗', '区', '五', '和', '地', '铁', '站', 'c', '1', '出', '口', '，', '邮', '政', '报', '亭', '旁', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
112,"['龙', '光', '·', '玖', '钻', '四', 'e', '南', '期', '-', '4', 'e', '栋', ' ', '(', '2', '1', '2', '8', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
113,"['丰', '润', '花', '园', '-', '西', '2', '门', ' ', '(', '1', '4', '栋', '1', '单', '元', '4', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'I-room', 'O']"
114,"['莱', '蒙', '水', '榭', '春', '天', '2', '期', ' ', '(', '3', '栋', '1', '6', 'd', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'O']"
115,"['春', '华', '四', '季', '园', ' ', '(', '1', '7', '栋', '二', '单', '元', '5', 'c', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'O']"
116,"['向', '南', '新', '村', '三', '区', '-', '1', '8', '号', '楼', ' ', '(', '5', '0', '7', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
117,"['潜', '龙', '曼', '海', '宁', '花', '园', '南', '区', ' ', '(', '龙', '华', '区', '曼', '海', '宁', '花', '园', '南', '区', '2', '栋', '2', '3', 'a', '房', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
118,"['金', '地', '龙', '城', '中', '央', '3', '期', ' ', '(', '3', 'c', '座', '2', '6', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
119,"['简', '上', '村', '(', '东', '北', '门', ')', ' ', '(', 'a', '1', '9', '栋', '2', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
120,"['民', '兴', '工', '业', '区', '-', '8', '栋', ' ', '(', '4', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
121,"['星', '河', 'w', 'o', 'r', 'l', 'd', 'c', '座', ' ', '(', '2', '8', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'I-level', 'O']"
122,"['大', '发', '埔', '街', '市', '-', '南', '门', ' ', '(', '坂', '田', '街', '道', '大', '发', '埔', '东', '村', '二', '巷', '1', '号', '3', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
123,"['龙', '光', '·', '玖', '钻', '北', '区', '-', '3', 'b', '栋', ' ', '(', '3', '8', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
124,"['深', '圳', '北', '站', '-', '西', '进', '站', '口', ' ', '(', '羊', '羊', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
125,"['8', '号', '仓', ' ', '(', '一', '楼', 'l', '1', '2', '9', ' ', 's', 'k', 'a', 'p', ')']","['O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'I-room', 'O', 'O', 'O', 'O', 'O', 'O']"
126,"['观', '澜', '街', '道', '办', '事', '处']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
127,"['创', '业', '花', '园', '-', '1', '2', '9', '栋', ' ', '(', '1', '2', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'I-level', 'O']"
128,"['民', '乐', '工', '业', '区', '写', '字', '楼', '-', '2', '栋', ' ', '(', '3', '0', '1', '-', '3', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-room', 'I-room', 'I-room', 'O', 'O', 'O', 'O', 'O']"
129,"['星', '河', 'w', 'o', 'r', 'l', 'd', 'b', '座', ' ', '(', '深', '圳', '市', '龙', '岗', '区', '坂', '田', '街', '道', '雅', '宝', '路', '1', '号', '星', '河', 'w', 'o', 'r', 'd', 'b', '栋', '9', '0', '8', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
130,"['星', '河', 'w', 'o', 'r', 'l', 'd', 't', 'o', 'w', 'e', 'r', 'b', ' ', '(', '1', '4', '0', '8', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
131,"['万', '晟', '空', '间', ' ', '(', '二', '楼', 'a', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'O']"
132,"['碧', '桂', '园', '荣', '汇', ' ', '(', 'a', '栋', '8', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
133,"['优', '城', 'a', '座', ' ', '(', '优', '城', 'a', '座', '9', '1', '6', ')']","['O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
134,"['潜', '龙', '花', '园', ' ', '(', '1', '8', '栋', '3', '单', '元', '3', '0', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'I-room', 'O']"
135,"['中', '航', '天', '逸', ' ', '(', '龙', '华', '人', '民', '路', '中', '航', '天', '逸', '花', '园', 'b', '1', '栋', 'a', '单', '元', '1', '2', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
136,"['锦', '绣', '江', '南', '花', '园', '四', '期', '-', '1', '1', '座', ' ', '(', '1', '1', '栋', '1', '3', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'O']"
137,"['易', '达', '晟', '大', '厦', ' ', '(', '3', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O']"
138,"['四', '季', '花', '城', '兰', '花', '苑', '-', 's', '座', ' ', '(', '1', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
139,"['东', '明', '大', '厦', '(', '民', '康', '路', ')', ' ', '(', '9', '1', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
140,"['绿', '景', '公', '馆', '1', '8', '6', '6', '北', '区', '-', 'a', '座', ' ', '(', '1', '1', 'f', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'O']"
141,"['福', '东', '龙', '华', '府', ' ', '(', '2', '栋', '-', '1', '5', '楼', '（', '电', '梯', '出', '来', '右', '转', '再', '右', '转', '最', '里', '面', '左', '手', '边', '那', '家', '）', '放', '窗', '台', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'B-level', 'I-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
142,"['民', '乐', ' ', '(', '民', '乐', '一', '区', '2', '0', '1', '栋', '2', '0', '8', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
143,"['南', '星', '河', 'w', 'o', 'r', 'l', 'd', '二', '期', '-', 'e', '座', ' ', '(', '三', '层', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'O']"
144,"['南', '国', '电', '商', '物', '流', '园', '-', 'c', '栋', ' ', '(', '二', '楼', '掌', '柜', '物', '流', '前', '台', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
145,"['沙', '元', '埔', '村', '-', '6', '8', '栋', ' ', '(', '2', '0', '4', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
146,"['城', '市', '山', '海', '中', '心', '-', 'a', '栋', ' ', '(', '1', '1', '2', '-', '1', '1', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'I-room', 'I-room', 'I-room', 'I-room', 'O']"
147,"['横', '岭', '三', '区', '-', '3', '1', '栋', ' ', '(', '横', '岭', '三', '区', '3', '1', '栋', '3', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
148,"['华', '景', '乐', '园', ' ', '(', '1', '0', '1', '8', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
149,"['尚', '景', '豪', '公', '寓', ' ', '(', '新', '河', '街', '九', '巷', '1', '5', '号', '6', '0', '5', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'I-room', 'O']"
150,"['九', '行', '星', '科', '技', ' ', '(', '4', '0', '3', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'I-room', 'O']"
151,"['星', '河', 'w', 'o', 'r', 'l', 'd', '-', 'c', 'o', 'c', 'o', '-', 'p', 'a', 'r', 'k', ' ', '(', '2', '楼', '哈', '根', '达', '斯', '（', '汉', '堡', '王', '对', '面', '）', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
152,"['溪', '山', '美', '地', '-', '西', '门', ' ', '(', '1', '期', '1', '1', '栋', 'b', '座', '9', 'a', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
153,"['澳', '门', '新', '村', '-', '8', '0', '栋', ' ', '(', '1', '2', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
154,"['深', '业', '紫', '麟', '山', '(', '深', '圳', ')', ' ', '(', '龙', '岗', '中', '心', '城', '深', '业', '紫', '麟', '山', 'h', '3', '—', '2', '栋', '1', '2', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'O']"
155,"['星', '河', '银', '湖', '谷', ' ', '(', '2', '号', '门', '3', 'b', '3', '2', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
156,"['金', '地', '上', '塘', '道', '花', '园', ' ', '(', '龙', '华', '区', '上', '塘', '路', '金', '地', '上', '塘', '道', '花', '园', '一', '期', '6', '栋', '8', 'c', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'O']"
157,"['绿', '景', '公', '馆', '1', '8', '6', '6', '北', '区', '-', 'a', '座', ' ', '(', '2', '4', 'c', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'O']"
158,"['民', '乐', '科', '技', '园', ' ', '(', '统', '建', '楼', '2', '栋', '1', '2', 'd', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'O']"
159,"['河', '背', '老', '村', '一', '区', '-', '3', '号', '楼', ' ', '(', '河', '背', '老', '村', '1', '区', '3', '栋', '7', '0', '2', '（', '楼', '下', '有', '个', '足', '疗', '店', '的', '那', '栋', '）', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
160,"['潮', '汕', '印', '象', '(', '坂', '田', '店', ')', ' ', '(', '埔', '东', '街', '1', '9', '号', '2', '0', '7', '房', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'I-room', 'O']"
161,"['万', '科', '星', '火', '天', '璇', '仓', ' ', '(', '7', '栋', '2', '2', '3', '号', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'I-room', 'O']"
162,"['中', '航', '·', '阳', '光', '新', '苑', '3', 'b', '栋', '-', '2', '单', '元', ' ', '(', '3', 'b', '栋', '2', '单', '元', '6', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'B-unit', 'I-unit', 'I-unit', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'O', 'O']"
163,"['幸', '福', '里', '公', '寓', ' ', '(', '幸', '福', '里', '公', '寓', '7', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
164,"['星', '河', 'w', 'o', 'r', 'l', 'd', 'b', '座', ' ', '(', '1', '6', '0', '8', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
165,"['春', '华', '四', '季', '园', '一', '期', ' ', '(', '1', '1', '栋', '2', '单', '元', '2', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'O']"
166,"['1', '9', '7', '0', '科', '技', '小', '镇', ' ', '(', '3', '栋', '6', '0', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
167,"['融', '创', '智', '汇', '大', '厦', '-', 'b', '栋', ' ', '(', '1', '9', '2', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
168,"['中', '海', '月', '朗', '苑', ' ', '(', '璞', '悦', '健', '身', '（', '北', '门', '）', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
169,"['万', '众', '城', '家', '居', 'a', '区', ' ', '(', '左', '右', '家', '私', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
170,"['中', '粮', '祥', '云', ' ', '(', '2', '栋', 'b', '座', '2', '7', '0', '9', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O']"
171,"['百', '佳', '永', '辉', '超', '市', '(', '龙', '岗', '雅', '宝', '星', '河', '店', ')', ' ', '(', 'c', 'o', 'c', 'o', 'p', 'a', 'r', 'k', '1', '楼', 'p', '&', 'b', '女', '包', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O']"
172,"['龙', '光', '九', '钻', '北', '乙', '期', '-', '2', 'a', '栋', ' ', '(', '北', '门', '2', 'a', '5', '1', '0', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
173,"['星', '河', '郡', '寓', '·', '深', '圳', '雅', '宝', '店', '-', '1', '号', '楼', ' ', '(', '3', '9', '2', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
